Country,Bank,Date,Activos y Contingentes Ponderados (AYCP),Capital Nivel 1 (C1),Capital Nivel 1 + 2 (C1+2),C1 / AYCP,C1+2 / AYCP,Patrimonio Neto/Activos y Contingentes Totales,Activos y Contingentes/Patrimonio (veces),Préstamos Vencidos/Patrimonio Neto,Préstamos Vigentes/Préstamos Totales,Previsiones/Préstamos Vencidos,Previsiones/Préstamos Vigentes,Cartera Vencida/Cartera Total - Morosidad,Cartera Vencida/Cartera Total Neta de Previsiones,Renovados/Cartera,Refinanciados/Cartera,Reestructurados/Cartera,RRR+Medidas transitorias/Cartera,Vencidos+RRR+Medidas transitorias/Cartera,Cuenta Corriente,A la Vista,Plazo Fijo,CDA,Títulos de Inversión,Intereses Devengados,Local,Extranjera,Utilidad antes de Impuesto/Activo (Anual),Utilidad antes de Impuesto/Patrimonio (Anual),Disponible + Inversiones Temporales/Depósitos,Disponible + Inversiones Temporales/Pasivo,Activo/Pasivo,Activo/Pasivo + Contingencias,Gastos Personales/Gastos Administrativos,Gastos Personales/Margen Operativo,Gastos Administrativos/Margen Operativo,Gastos Personales/Depósitos (Anual),Gastos Administrativos/Depósitos (Anual),RRR/Cartera
Paraguay,Banco BASA S.A.,3/31/2021,5518448.4,603373,961020,0.109337436,0.174146776,0.087628096,11.41186492,0.151054707,0.977358444,1.298510824,0.030081396,0.022641556,0.006746833,0.163063107,0.003470907,0.000534132,,,0.247292206,0.208972778,0.000374606,0.535377934,0,0.007982476,0.442745645,0.557254355,0.012336834,0.135563672,0.342800751,0.261302409,1.103718235,1.022055725,0.541551499,0.347525333,0.641721671,0.019747604,0.036464868,0.167068147
Paraguay,Visión Banco S.A.E.C.A.,3/31/2021,4727832.4,586142,698648,0.123976899,0.147773428,0.082224871,12.16177043,0.320343174,0.961876283,1.239290487,0.049118957,0.038123717,0.020421457,0.06648727,0.007290529,0.008876443,,,0.226314489,0.322125092,0.001460609,0.440880281,0,0.009219527,0.812241799,0.187758201,0.010352618,0.126401318,0.329866371,0.29004734,1.091638337,1.067255722,0.486694217,0.26086159,0.535986623,0.032356538,0.066482274,0.082654242
Paraguay,Banco Río S.A.E.C.A.,3/31/2021,1826178,327659,396441,0.179423364,0.217087819,0.115401684,8.665384804,0.265242254,0.950827931,0.637482353,0.032967402,0.049172069,0.040492679,0.049965125,0.013492899,0.031742764,,,0.103593113,0.169591085,0,0.715566583,0,0.01124922,0.538731996,0.461268004,0.008464807,0.073097351,0.186982328,0.166433965,1.133486627,1.107757451,0.503101907,0.382633655,0.760549004,0.01893083,0.037628221,0.095200788
Paraguay,Banco Familiar S.A.E.C.A.,3/31/2021,3907162.7,552827,864692,0.141490653,0.221309443,0.143285534,6.979071578,0.258648468,0.945878119,1.042123093,0.05962889,0.054121881,0.031810197,0.172497477,0.012624848,0.015596167,,,0.298238133,0.308066137,0,0.383045057,0,0.010650674,0.730297363,0.269702637,0.022094489,0.150849425,0.375720457,0.30879719,1.178634925,1.103517388,0.427473557,0.225380136,0.52723761,0.032575387,0.076204449,0.200718492
Paraguay,Banco Atlas S.A.,3/31/2021,4266724.3,474828,822268,0.111286309,0.192716459,0.104102702,9.605898595,0.187125103,0.968823539,1.203834303,0.03873904,0.031176461,0.013367022,0.073766775,0.002744278,0.063823557,,,0.412918633,0.34542467,0.000909646,0.232561936,0,0.008185115,0.423628493,0.576371507,0.026235878,0.254419422,0.393266749,0.344356122,1.122414419,1.065428815,0.467442999,0.199727127,0.427275897,0.015068958,0.032236995,0.14033461
Paraguay,Banco para la Comercialización y Producción S.A. - Bancop S.A.,3/31/2021,2077594.8,230523,329650,0.11095667,0.158669053,0.077112105,12.9681325,0.152218,0.982617999,1.122035538,0.019848224,0.017382001,0.008031917,0.044613808,0.000111114,0.004279625,,,0.186838352,0.327891305,0,0.474807416,0,0.010462928,0.475964841,0.524035159,0.010551016,0.136769707,0.307661147,0.242690687,1.086380579,1.050847016,0.454019358,0.251212553,0.553308022,0.012136197,0.026730572,0.049004548
Paraguay,Grupo Internacional de Finanzas S.A.E.C.A. - INTERFISA BANCO,3/31/2021,1793831.6,249388,267698,0.139025313,0.149232514,0.083827897,11.92920303,0.249074531,0.966223265,0.897819785,0.031385521,0.033776735,0.012611133,0.104415293,0.003942457,0.000554179,,,0.249827095,0.210473603,0.034071584,0.495482184,0,0.010145535,0.581086013,0.418913987,0.009552762,0.113267418,0.358980432,0.331961494,1.094962024,1.055019775,0.463591166,0.312958685,0.675074739,0.026795195,0.057799193,0.108911929
Paraguay,Banking System Paraguay,3/31/2021,93804864.7,15558846,21200782,0.165863957,0.226009409,0.121210494,8.250110758,0.128125328,0.972698211,1.358366092,0.038126754,0.027301789,0.011434941,0.110616073,0.003171089,0.028640765,,,0.30081111,0.348837165,0.011855949,0.33153635,0,0.006959426,0.558279828,0.441720172,0.016155018,0.12863883,0.416866761,0.348442624,1.148498708,1.066751332,0.447982902,0.231937167,0.51773665,0.016001723,0.035719495,0.142427927
Paraguay,Banco Nacional de Fomento,6/30/2021,7527959.5,2047291,2267225,0.271958291,0.30117391,0.131357822,7.612793718,0.117015802,0.965479001,1.43517293,0.05131505,0.034520999,0.008220902,0.10920682,0.000792646,0.019136498,,,0.227110022,0.394255074,0.060358172,0.309333546,0,0.008943186,0.78531697,0.21468303,0.020271644,0.161421268,0.658586834,0.60211113,1.155818545,1.121722776,0.481642145,0.231846225,0.48136615,0.015045434,0.031237785,0.129135964
Paraguay,Banco de la Nación Argentina,6/30/2021,308609.5,78979,73490,0.255918888,0.238132656,0.141432118,7.07052977,0.155303348,0.968339296,0.941513011,0.030783595,0.031660704,0.011675184,0.428655066,0.045942097,0,,,0.23345277,0.390890613,0.000924933,0.370785422,0,0.003946261,0.298276878,0.701723122,0.007906734,0.057267249,0.465586172,0.356512281,1.165529225,1.159903592,0.697404363,0.624944703,0.896100937,0.05154261,0.073906349,0.474597163
Paraguay,Banco GNB Paraguay S.A.,6/30/2021,7702127.5,2589663,2702625,0.336226971,0.350893308,0.260920731,3.832581624,0.063773218,0.972282434,1.294527243,0.036904034,0.027717566,0.010603115,0.149127278,0.012870835,0.01951093,,,0.221502294,0.289963706,0.000260536,0.481916098,0,0.006357365,0.482894078,0.517105922,0.02293337,0.087773204,0.257635593,0.229858725,1.373981058,1.297026073,0.371786307,0.174627323,0.469698103,0.009501444,0.025556197,0.181509043
Paraguay,Banco Do Brasil S.A.,6/30/2021,489415.5,97000,112565,0.198195603,0.229998846,0.16504458,6.058969033,0.052809397,0.988638173,1.499688384,0.017235021,0.011361827,6.96919E-06,0,0,0,,,0.236578968,0.034378872,0,0.71748811,0,0.01155405,0.044186942,0.955813058,0.00452943,0.027662113,0.777113555,0.278321399,1.198189886,1.195039172,0.588021282,0.57922429,0.98503967,0.061746935,0.105007993,0
Paraguay,Citibank N.A.,6/30/2021,929730.6,161448,382856,0.173650303,0.411792405,0.150043761,6.664722319,0,1,--,0.010069077,0,0,0.3762334,0,0,,,0.656964074,0.338825693,0.001849603,0.002354041,0,6.58951E-06,0.293170115,0.706829885,0.028433628,0.19265123,0.553315462,0.488025783,1.191101757,1.100285931,0.391638796,0.253043156,0.646113609,0.012907794,0.032958415,0.3762334
Paraguay,Banco GNB Paraguay S.A. (en proceso de fusión por absorción),6/30/2021,6221160.2,903797,1495930,0.145277886,0.240458363,0.1094878,9.133437674,0.129752749,0.972631823,1.553736726,0.043719464,0.027368177,0.008502128,0.10351286,0.001974904,0.081154969,,,0.313059943,0.458535762,0.012314657,0.212883419,0,0.003206219,0.480793232,0.519206768,0.012465462,0.11409632,0.511074655,0.473490015,1.129706339,1.070853894,0.440439814,0.221351551,0.50256935,0.011262978,0.025572115,0.186642733
Paraguay,Sudameris Bank S.A.E.C.A.,6/30/2021,8432059.9,896470,1213470,0.106316844,0.143911454,0.072904881,13.7165028,0.092963958,0.990244683,1.736080225,0.017102857,0.009755317,0.003485732,0.070956286,0.001441876,0.00458165,,,0.217863075,0.239689514,4.56401E-05,0.536479418,0,0.005922354,0.457715844,0.542284156,0.014600347,0.200439226,0.285147231,0.221676927,1.086305212,0.989799316,0.418828622,0.188613762,0.450336372,0.01184101,0.028271731,0.076979812
Paraguay,Banco Itaú Paraguay S.A.,6/30/2021,14219303.6,2009708,2929275,0.141336598,0.206006924,0.114451265,8.737343321,0.065286506,0.9831266,1.423102027,0.024424698,0.0168734,0.00579047,0.171085021,0.000824883,0.002947854,,,0.453537389,0.467499744,0.008943707,0.06780679,0,0.00221237,0.497475864,0.502524136,0.031184996,0.266483529,0.447946489,0.40329292,1.151072702,0.984747508,0.359762597,0.159215336,0.442556667,0.013308685,0.036992966,0.174857758
Paraguay,Banco Continental S.A.E.C.A.,6/30/2021,15399884.5,2721108,3125100,0.17669665,0.202930093,0.122314179,8.175667058,0.091348799,0.980010918,1.55287308,0.031673635,0.019989082,0.008953939,0.112153814,0.002167803,0.019306824,,,0.319386242,0.295209132,0.000955201,0.377748984,0,0.006700441,0.581439712,0.418560288,0.014945212,0.120074435,0.397630862,0.310151824,1.151028733,1.062097301,0.403729519,0.20946113,0.518815494,0.01099099,0.027223647,0.133628441
Paraguay,Banco Regional S.A.E.C.A.,6/30/2021,9413841.9,1520645,1678939,0.161532881,0.178347907,0.084758559,11.79821853,0.326871196,0.955068308,1.41253773,0.066453582,0.044931692,0.02486269,0.061044944,0.000276261,0.104296715,,,0.30900971,0.292374683,0,0.390007791,0,0.008607816,0.391392732,0.608607268,0.001558504,0.01725114,0.436991715,0.331433378,1.100187696,1.016951594,0.534192555,0.341185859,0.638694523,0.016368877,0.030642278,0.165617919
Paraguay,Banco BASA S.A.,6/30/2021,5489536.7,592502,967483,0.10793297,0.176241285,0.085773675,11.65858871,0.162497673,0.97636831,1.153779514,0.027925691,0.02363169,0.009838757,0.177573351,0.003664641,0.000110933,,,0.25205918,0.196061465,0.000493137,0.543300554,0,0.008085664,0.430364553,0.569635447,0.013656356,0.159996269,0.345820741,0.257728458,1.101386601,1.019200249,0.492934284,0.334183369,0.677947101,0.018024951,0.036566642,0.181348925
Paraguay,Visión Banco S.A.E.C.A.,6/30/2021,4600604.8,608660,655409,0.132299997,0.142461487,0.082744529,12.08539124,0.401708844,0.950648381,1.29779504,0.067373265,0.049351619,0.025200582,0.069748555,0.01059083,0.007423277,,,0.225173975,0.332743896,0.001640151,0.431534232,0,0.008907747,0.803326305,0.196673695,0.010261331,0.127829554,0.355292743,0.311415485,1.092182948,1.068793422,0.455444119,0.26158579,0.574353205,0.031745345,0.069701954,0.087762662
Paraguay,Banco Río S.A.E.C.A.,6/30/2021,2274453.2,337697,464114,0.148473928,0.204055199,0.105901219,9.442761906,0.250939468,0.955824751,0.597879675,0.02763214,0.044175249,0.035121031,0.043006088,0.01088389,0.020179365,,,0.136946657,0.149212478,0,0.70279136,0,0.011049504,0.539367134,0.460632866,0.007812041,0.074444963,0.222229613,0.191252384,1.12180099,1.090888738,0.49428202,0.398998338,0.807228105,0.01652905,0.033440524,0.074069343
Paraguay,Banco Familiar S.A.E.C.A.,6/30/2021,4028104.3,570850,750698,0.141716787,0.186365085,0.127559025,7.83950801,0.262881601,0.951783732,1.085979529,0.055014472,0.048216268,0.030148852,0.161654448,0.011409002,0.019479409,,,0.307253804,0.316008468,0,0.366112246,0,0.010625482,0.719446192,0.280553808,0.016350541,0.129099092,0.346003949,0.282411638,1.155134122,1.088679936,0.434932581,0.222246512,0.510990719,0.032996053,0.075864754,0.192542859
Paraguay,Banco Atlas S.A.,6/30/2021,4384704.9,474828,830277,0.108291894,0.189357555,0.103803026,9.633630488,0.166774766,0.971125107,1.300312838,0.038662777,0.028874893,0.012130792,0.071884106,0.001784362,0.073275187,,,0.405845283,0.334457297,0.000902697,0.250829077,0,0.007965645,0.412074224,0.587925776,0.025427222,0.261510675,0.415635089,0.37289005,1.122125454,1.064245362,0.454772501,0.206824355,0.454786414,0.014639808,0.032191498,0.146943655
Paraguay,Banco para la Comercialización y Producción S.A. - Bancop S.A.,6/30/2021,2100138.8,267719,364814,0.127476812,0.173709471,0.072825109,13.7315277,0.147091265,0.982382616,1.26392213,0.022666323,0.017617384,0.006143431,0.053513894,4.71568E-05,0.003665976,,,0.165408715,0.408525372,0,0.416453778,0,0.009612135,0.441352339,0.558647661,0.011690704,0.167691814,0.392526073,0.316607036,1.08107843,1.047300598,0.452557089,0.234494802,0.518155186,0.010807542,0.023881058,0.057227027
Paraguay,Grupo Internacional de Finanzas S.A.E.C.A. - INTERFISA BANCO,6/30/2021,1957945.1,249388,267563,0.127372315,0.136655006,0.080137914,12.47848802,0.264084532,0.965286474,0.816689218,0.029369688,0.034713526,0.013846777,0.09220777,0.011308667,0.000320231,,,0.270560758,0.208242928,0.033084135,0.47819568,0,0.009916499,0.54427244,0.45572756,0.011128406,0.143820632,0.37011643,0.346332212,1.090181173,1.053169112,0.479006143,0.302764279,0.632067633,0.02472426,0.051615747,0.103836668
Paraguay,Banking System Paraguay,6/30/2021,95479580.5,16127753,20281833,0.168913111,0.212420634,0.11543454,8.662918362,0.134677712,0.97202829,1.343495945,0.038661302,0.02797171,0.012397058,0.110508344,0.003677784,0.030122029,,,0.307189749,0.340579132,0.010514189,0.335137784,0,0.006579145,0.538749288,0.461250712,0.016870907,0.145845593,0.426237787,0.35871002,1.140747098,1.057683488,0.44014142,0.228368684,0.518852973,0.015373705,0.034929011,0.144308157
Paraguay,Banco Nacional de Fomento,9/30/2021,7996905,2047290,2267225,0.256010294,0.283512809,0.13972046,7.157147903,0.129972192,0.962640329,1.2823073,0.049765813,0.037359671,0.01233898,0.113239724,0.000655572,0.017350342,,,0.241785708,0.319506755,0.065355227,0.365461252,0,0.007891058,0.763879175,0.236120825,0.019562699,0.150518007,0.608049663,0.562029383,1.16736473,1.13282556,0.482172058,0.236578971,0.490652594,0.01578065,0.032728256,0.131245638
Paraguay,Banco de la Nación Argentina,9/30/2021,329582,78979,73490,0.239633839,0.22297941,0.14002924,7.141365635,0.14833463,0.970408051,0.925316806,0.028216921,0.029591949,0.009886391,0.411568891,0.039105558,0,,,0.273607518,0.399153765,0,0.321094853,0,0.006143864,0.295520605,0.704479395,0.010427816,0.078461956,0.442310951,0.344011048,1.163770008,1.157091853,0.703676571,0.605339023,0.860251781,0.04862481,0.069101078,0.450674449
Paraguay,Banco GNB Paraguay S.A.,9/30/2021,8019493.2,2589663,2703479,0.322921029,0.337113448,0.24369778,4.1034432,0.064025181,0.971812806,1.203197387,0.034898448,0.028187194,0.01094189,0.155948242,0.014905039,0.019167799,,,0.205610085,0.304667458,0.000260823,0.483115422,0,0.006346212,0.495274794,0.504725206,0.021005086,0.088852579,0.310459287,0.272780912,1.335912737,1.281468154,0.366345821,0.173282627,0.473002875,0.008336765,0.022756545,0.190021081
Paraguay,Banco Do Brasil S.A.,9/30/2021,514244,97000,112565,0.188626411,0.218894144,0.166590748,6.002734313,0.026031912,0.994292666,1.914880173,0.010991593,0.005707334,0,0,0,0.003785713,,,0.182906144,0.075728489,0,0.728732505,0,0.012632862,0.03203809,0.96796191,0.007620507,0.046579217,0.766096726,0.25296148,1.20244631,1.187266982,0.545506245,0.47489281,0.870554304,0.057665294,0.105709686,0.003785713
Paraguay,Citibank N.A.,9/30/2021,917218.5,161448,322896,0.176019127,0.352038255,0.138473077,7.221620416,0,1,--,0.012075059,0,0,0.395782732,0,0,,,0.532519746,0.400730959,0.001009,0.065593242,0,0.000147053,0.440389518,0.559610482,0.023304861,0.174856512,0.541569071,0.512047452,1.174571058,1.081442769,0.39835768,0.274180564,0.688277337,0.014025698,0.035208804,0.395782732
Paraguay,Banco GNB S.A. (en proceso de fusión por absorción) ,9/30/2021,6924877,903797,1291258,0.13051452,0.186466561,0.108999116,9.174386327,0.122163497,0.974782127,1.576250938,0.040778031,0.025217873,0.007625604,0.103175618,0.000951773,0.069358446,,,0.307240261,0.450999667,0.011669007,0.226356133,0,0.003734932,0.47499229,0.52500771,0.013092646,0.124440666,0.444338801,0.409393271,1.128632092,1.073366173,0.432621062,0.215153868,0.497326382,0.010530151,0.024340358,0.173485836
Paraguay,Sudameris Bank S.A.E.C.A.,9/30/2021,8859126.8,896471,1288992,0.101191801,0.145498764,0.072346756,13.82231979,0.126339951,0.986734729,1.353980401,0.018202377,0.013265271,0.005823106,0.079453041,0.001407828,0.003574511,,,0.223669392,0.248015524,0.00024035,0.52136279,0,0.006711945,0.451948269,0.548051731,0.014510737,0.213037528,0.297504686,0.22572527,1.084554827,1.000337391,0.411360243,0.182695744,0.444125914,0.011422267,0.027767066,0.08443538
Paraguay,Banco Itaú Paraguay S.A.,9/30/2021,15548018.3,2009708,2929275,0.129258145,0.188401824,0.115563123,8.653279481,0.06222125,0.984061629,1.482969599,0.024018942,0.015938371,0.005106112,0.150241856,0.000645439,0.002269115,,,0.468422481,0.457389533,0.009188465,0.062366591,0,0.00263293,0.488796839,0.511203161,0.029445792,0.264647459,0.445445635,0.381897403,1.151201194,0.994829002,0.356887829,0.158483608,0.444071205,0.01339946,0.037545299,0.15315641
Paraguay,Banco Continental S.A.E.C.A.,9/30/2021,16261588.7,2699998,3109127,0.166035315,0.191194542,0.125833559,7.94700561,0.097529321,0.978892665,1.540147579,0.033209371,0.021107335,0.009134493,0.107317207,0.001766346,0.017579272,,,0.315403131,0.289941122,0.000989198,0.386413225,0,0.007253325,0.568727025,0.431272975,0.018293159,0.149287382,0.362529972,0.285070371,1.156187834,1.065573824,0.401352908,0.198559311,0.494724985,0.010788569,0.026880505,0.126662826
Paraguay,Banco Regional S.A.E.C.A.,9/30/2021,10091460.3,1450645,1656763,0.14374976,0.164174753,0.081914733,12.2078162,0.392795337,0.949444281,1.116003557,0.059424616,0.050555719,0.026311292,0.048884841,0.000491337,0.10036553,,,0.305266264,0.284865894,2.38177E-06,0.400930442,0,0.008935018,0.38215199,0.61784801,0.000420685,0.004783662,0.412421272,0.311529812,1.096769564,1.011243179,0.526098403,0.340822421,0.647830175,0.016702611,0.031748073,0.149741708
Paraguay,Banco BASA S.A.,9/30/2021,6250453.2,638422,972063,0.102140114,0.155518803,0.084788145,11.79410161,0.168524317,0.977458829,1.163496042,0.026831374,0.022541171,0.008556697,0.156677611,0.00356616,9.80066E-05,,,0.282628491,0.15925241,0.000619286,0.549600685,0,0.007899128,0.42292231,0.57707769,0.012685938,0.153847203,0.27442254,0.202955562,1.101120599,1.008808542,0.485880716,0.296106869,0.60942297,0.017540664,0.036100761,0.160341778
Paraguay,Visión Banco S.A.E.C.A.,9/30/2021,4846904.7,665666,681870,0.137338372,0.140681536,0.090063866,11.10323207,0.389062627,0.947856155,1.366740945,0.075187704,0.052143845,0.02870975,0.069339417,0.011534639,0.004877623,,,0.228582825,0.349310902,0.001757841,0.412405623,0,0.007942809,0.80549252,0.19450748,0.009331746,0.10831952,0.360241568,0.314657265,1.10110496,1.077943324,0.456354194,0.252315871,0.552894823,0.031555673,0.069147327,0.08575168
Paraguay,Banco Río S.A.E.C.A.,9/30/2021,2552192.6,324823,443410,0.127272135,0.173736888,0.108783713,9.192552524,0.247158256,0.956011978,0.61178611,0.028149502,0.043988022,0.034571548,0.050175768,0.007058391,0.030918846,,,0.10572533,0.166964126,0,0.716388569,0,0.010921975,0.54100256,0.45899744,0.011302478,0.109996695,0.187240335,0.162245121,1.124328371,1.103833806,0.478782931,0.409114293,0.854488048,0.016311423,0.034068515,0.088153005
Paraguay,Banco Familiar S.A.E.C.A.,9/30/2021,4153045.5,570850,748198,0.137453346,0.180156466,0.126955995,7.876745034,0.228619622,0.955764694,1.181179043,0.054668076,0.044235306,0.027058084,0.174608728,0.011126532,0.018886637,,,0.316146704,0.321945365,0,0.351364052,0,0.010543879,0.718558934,0.281441066,0.017511475,0.140336158,0.389948338,0.31455083,1.158708776,1.061672164,0.42770639,0.217152154,0.507713139,0.032816021,0.076725581,0.204621897
Paraguay,Banco Atlas S.A.,9/30/2021,4764524.1,474828,827057,0.099659061,0.173586487,0.102330315,9.772275192,0.171781755,0.970979962,1.225557016,0.036628677,0.029020038,0.011905889,0.076016942,0.002172957,0.069180365,,,0.401726502,0.352642161,0.000991967,0.235817896,0,0.008821473,0.415087978,0.584912022,0.022713784,0.247049656,0.425489834,0.358342248,1.120430563,1.060561808,0.453371179,0.213191772,0.470236711,0.015319169,0.033789464,0.147370264
Paraguay,Banco para la Comercialización y Producción S.A. - Bancop S.A.,9/30/2021,2360304.6,277581,375636,0.117603889,0.159147256,0.078569087,12.7276521,0.127441946,0.984985843,1.483897083,0.02261907,0.015014157,0.003463731,0.029688809,4.32792E-05,0.004700351,,,0.169587037,0.384312087,0,0.437040922,0,0.009059955,0.449181535,0.550818465,0.012285262,0.169125044,0.277555155,0.222777086,1.088094532,1.053189691,0.452883495,0.240644995,0.531361813,0.011229831,0.024796292,0.03443244
Paraguay,Grupo Internacional de Finanzas S.A.E.C.A. - INTERFISA BANCO,9/30/2021,2000997.4,249388,267602,0.124631846,0.133734307,0.078075122,12.80817722,0.273670054,0.963629211,0.83735755,0.031604848,0.036370789,0.012927483,0.079793474,0.016644138,5.44919E-06,,,0.243962807,0.223250587,0.044326303,0.478836457,0,0.009623846,0.549616677,0.450383323,0.009869111,0.135522113,0.424476777,0.384074771,1.086977488,1.058353689,0.485768322,0.312202765,0.642698898,0.025418798,0.052326997,0.096443062
Paraguay,Banking System Paraguay,9/30/2021,102390935.9,16136557,20070906,0.157597514,0.196022293,0.116083967,8.61445409,0.140696019,0.971224784,1.271265641,0.037664755,0.028775216,0.012751897,0.106481161,0.003631737,0.027846585,,,0.307223992,0.330714061,0.011028867,0.344343797,0,0.006689283,0.533231736,0.466768264,0.016781183,0.149299707,0.405059816,0.336654456,1.141436265,1.059868817,0.436527812,0.224829712,0.515040979,0.015262759,0.034964002,0.137959483
Paraguay,Banco Nacional de Fomento,12/31/2021,8616220.1,2187575,2267225,0.253890334,0.263134527,0.140508402,7.117012111,0.122559492,0.965594231,1.402565044,0.049975784,0.034405769,0.008579392,0.120894391,0.000549152,0.016610504,,,0.223146123,0.31608718,0.093514407,0.359940842,0,0.007311449,0.756825304,0.243174696,0.016418683,0.126928323,0.600322855,0.558177164,1.168429494,1.134083485,0.462759572,0.259276486,0.560283357,0.017685338,0.03821712,0.138054047
Paraguay,Banco de la Nación Argentina,12/31/2021,338679.5,78979,73490,0.233196872,0.216989809,0.141645892,7.059858821,0.148832249,0.970060692,0.859430272,0.026524884,0.029939308,0.010334275,0.398528185,0.032061544,0,,,0.24414249,0.425195385,0,0.325905837,0,0.004756288,0.321851348,0.678148652,0.012546231,0.095547272,0.438900552,0.340583572,1.166083387,1.158619701,0.707837963,0.590836753,0.834706223,0.049684655,0.070192131,0.430589729
Paraguay,Banco GNB Paraguay S.A.,12/31/2021,8134977.2,2589663,2705157,0.318336848,0.33253406,0.259113253,3.859316297,0.056586501,0.974878957,1.298274294,0.033454414,0.025121043,0.010996554,0.130493394,0.023633944,0.022760361,,,0.195162682,0.324111664,0.000298965,0.474930885,0,0.005495805,0.500473931,0.499526069,0.0226625,0.093055741,0.274884427,0.254731723,1.361376267,1.317517365,0.35882406,0.174420107,0.486088103,0.008176297,0.022786368,0.176887699
Paraguay,Banco Do Brasil S.A.,12/31/2021,572583.5,97000,112565,0.169407606,0.196591414,0.156809908,6.37714804,0.025630323,0.994898683,2.037452317,0.010446983,0.005101317,0,0,0,0.003383738,,,0.251472549,0.070612267,0,0.663811328,0,0.014103856,0.035376353,0.964623647,0.007760043,0.051244706,0.668917939,0.233638616,1.188040196,1.174974515,0.515034556,0.426870649,0.828819433,0.046191503,0.089686221,0.003383738
Paraguay,Citibank N.A.,12/31/2021,805634.5,161448,322896,0.200398568,0.400797136,0.144704704,6.910625375,0,1,--,0.009334251,0,0,0.196175289,0,0,,,0.715115065,0.176395863,0.040188804,0.067728209,0,0.00057206,0.387473852,0.612526148,0.022223627,0.164051215,0.558241098,0.523359203,1.183325711,1.092062486,0.365801153,0.214539264,0.586491492,0.013878824,0.037940898,0.196175289
Paraguay,Banco GNB S.A. (en proceso de fusión por absorción) ,12/31/2021,7304000.9,903797,1292435,0.12373999,0.17694891,0.116862944,8.557032396,0.104092771,0.979010889,1.790084868,0.038377806,0.020989111,0.005698137,0.0888071,0.00080332,0.066573391,,,0.311425276,0.4396622,0.014246812,0.231841045,0,0.002824668,0.487727062,0.512272938,0.014603507,0.134435577,0.390123887,0.37021871,1.138621414,1.086920401,0.426208376,0.20719296,0.486130663,0.010368401,0.02432707,0.156183812
Paraguay,Sudameris Bank S.A.E.C.A.,12/31/2021,8946264.1,896034,1392145,0.100157338,0.155611883,0.077181282,12.95650937,0.061209388,0.993441764,2.20301487,0.014543269,0.006558236,0.002201153,0.071173168,0.001114382,0.000726941,,,0.208929561,0.258356859,4.53889E-05,0.526724593,0,0.005943599,0.48191315,0.51808685,0.017069736,0.252610008,0.268393739,0.198302592,1.090752548,1.005224355,0.411434604,0.181047077,0.440038526,0.012069597,0.029335395,0.073014491
Paraguay,Banco Itaú Paraguay S.A.,12/31/2021,15931131.1,2009708,2929275,0.126149737,0.183871125,0.11648614,8.58471228,0.054726756,0.986306401,1.533320299,0.021288186,0.013693599,0.004932532,0.130939019,0.00055453,0.002040184,,,0.451855877,0.47066637,0.011894784,0.06312145,0,0.002461519,0.500548419,0.499451581,0.028327375,0.264773352,0.445264635,0.382544743,1.153031136,0.993395351,0.358001874,0.162737411,0.454571393,0.01331282,0.037186452,0.133533734
Paraguay,Banco Continental S.A.E.C.A.,12/31/2021,17308924.5,2699999,3089628,0.155988837,0.178499132,0.131403132,7.61016868,0.072875722,0.984618845,1.922873538,0.030038036,0.015381155,0.006087616,0.104907507,0.001629982,0.015627643,,,0.33923517,0.262114699,0.000951587,0.390747526,0,0.006951019,0.586690135,0.413309865,0.01969827,0.159030727,0.301997824,0.237456715,1.16540725,1.065885691,0.397539435,0.192727925,0.484802029,0.010931044,0.027496753,0.122165132
Paraguay,Banco Regional S.A.E.C.A.,12/31/2021,11212048.6,1430668,1532178,0.127600945,0.136654599,0.081613408,12.25288857,0.231140309,0.972563678,1.60683282,0.04532925,0.027436322,0.012272069,0.042986573,0.000377874,0.090710393,,,0.278430316,0.282654416,3.71135E-05,0.431455552,0,0.007422602,0.419258345,0.580741655,0.00061471,0.006954979,0.334464121,0.256195909,1.097245118,1.002701886,0.526195087,0.338350298,0.643013032,0.017072942,0.032446031,0.134074841
Paraguay,Banco BASA S.A.,12/31/2021,6476703.6,638422,1048450,0.098572058,0.161880189,0.086067345,11.61880854,0.115144354,0.984693768,1.433041063,0.022275412,0.015306232,0.003960965,0.168206871,0.003044392,8.84272E-05,,,0.295886513,0.151270863,0.000691398,0.543472915,0,0.008678311,0.427675599,0.572324401,0.01293936,0.160386578,0.252329277,0.186352897,1.10289383,1.009412279,0.478358773,0.304911103,0.637410915,0.017389345,0.036352098,0.17133969
Paraguay,Visión Banco S.A.E.C.A.,12/31/2021,4953982.5,668849,677529,0.135012386,0.136764512,0.0942842,10.60623093,0.322166877,0.9572264,1.755939355,0.078464036,0.0427736,0.01821958,0.07101643,0.009903557,0.003562177,,,0.236777887,0.3613084,0.00144206,0.392833757,0,0.007637897,0.81040408,0.18959592,0.010371819,0.119119662,0.320549733,0.28888053,1.105734294,1.088633981,0.447463233,0.251090788,0.561142838,0.031142557,0.069598023,0.084482164
