,Country,Bank,Date,Month,Year,Quarter,Net Interest Income,Interest Income,Loans_IS,Other Interest Income,Interest Expenses,Deposits,Borrowings,Other Interest Expenses,Net Other Operating Income,Dividends,Fees and Commissions,Trading Gains,Other Market Sentiment Income,Net FX Position,Other,Operating Income,Operating Expenses,Personal,Operating Expenses_,Depreciation and Amortization,Operating Profits Before Provisions,Loans Provisions,Other Asset Provisions,Operating Profits,Non-Operating Income,Non-Operating Expenses,Net Income Before Taxes,Taxes,Discontinued Operations,Net Income Before Minority Interests,Minority Interest in Consolidated Subsidiaries,Net Income,Total Assets,AVG Total Assets,Total Assets Market Share,Cash and Deposits,Securities,Repos_Assts,Hold to Collect,Hold to Collect and Sale,Other_Sec,Derivatives_Assts,Loans_Assts,YoY Loan Growth,Consumer,Residential Mortages,Commercial/Corporate,Goverment,Other_Loans,(-) Loan Loss Reserves (LLR),Investments in Affiliates,Net Foreclosed Assets,Fixed Assets,Goodwill and Other Intangibles,Other Assets,Total Liabilities,Deposits_Liablts,Deposits Market Share,Savings,Current,Term,Repos_Liablts,Borrowings_Liablts,Bonds,Derivatives_Liablts,Other Liabilities,Subordinated Debt,Other Hybrid Instruments,Equity,AVG Equity,Common Stock,Hybrid Capital,Retained Earnings and Other Reserves,Revaluation of Assets,Net Income Equity,Capital regulatorio USD,Risk Weighted Asset,Anualized Factor Index,Minimum Regulatory Capital Adequacy Ratio (CAR),Non-Performing Loans (NPL),Gross Loan Portfolio (GLP),YoY GLP Growth,GLP Market Share,NPLs / Gross Loan Portfolio (GLP),LLR/ NPLs,LLR/GLP,Regulatory CAR,CAR Headroom,Equity / Assets,OCER (NPLs - LLRs) / Equity,Internal Capital Generation,ROAA,ROAE,Operating Profits / Average Assets,(Savings + Current) / Total Liabilities,Market Funds / Total Liabilities,(Cash and Deposits + Securities) / Total Assets,GLP / Deposits
151,Paraguay,Banco GNB S.A. (en proceso de fusión por absorción) ,2021-03-31,3,2021,2021-Q1,100594.617234,151877.66317,151877.66317,0,51283.045936,0,51283.045936,0,33998.08397799982,0,20923.275866,22054.802516,-20402.52512600017,0,11422.530722,134592.7012119998,69508.598167,30472.55907,32547.744741,6488.294356,65084.10304499981,-28180.557755,0,36903.54528999981,3397.792876,0,40301.3381659998,4353.0,0,35948.3381659998,0,35948.3381659998,12731988.975319,,0.07796575343300727,4055974.039638,877867.548604,0,0,0,0,94347.99382100001,7346964.507624,,0,0,0,0,0,-360393.020975,0,91246.63890899999,80850.681535,0,184737.565188,11289869.918355,10534007.920854,0.08863347365249687,4879050.80738,3076410.31113,2578546.802344,0,259807.712913,296357.750459,0,199696.534129,0,0,1442119.056964,,450000.0,0,956170.718798,0,35948.338166,723106.9486598048,6675844.1,4.0,0.12,90277.934118,7707357.528599,,0.07429778992771399,0.011713214779905275,3.992038857512395,0.04675960854777036,0.1247607266501837,0.004760726650183705,0.1132673818489438,-0.37354790651317504,0.09970976527188957,,,,0.7046548078978361,0.026249881761452667,0.38751538332355356,0.7316642997145343
152,Paraguay,Banco Itaú Paraguay S.A.,2021-03-31,3,2021,2021-Q1,233408.433416,278830.871268,278830.871268,0,45422.437852,0,45422.437852,0,153130.4845700008,0,106626.671137,127408.999693,-108606.1942749992,0,27701.008015,386538.9179860008,178053.126368,64157.820814,107581.675936,6313.629618,208485.7916180008,-35054.287299,0,173431.5043190008,-2181.373794,0,171250.1305250008,14605.327797,0,156644.8027280008,0,156644.8027280008,24571598.741954,23065178.911347993,0.1504669233286057,5350707.440893,2177948.440842,0,0,0,0,232040.242661,14638096.220623,0.2599062391864364,0,0,0,0,0,-324686.752153,0,80110.763884,80543.023674,0,2012152.609377,21071162.060854,18224318.851147,0.15333999146992167,8418897.494164,8210469.813152,1594951.543831,0,550554.6042340001,351689.978398,0,1944598.627075,0,0,3500436.6811,3177506.2521015,1133000.0,0,2210791.878372,0,156644.802728,1858218.999942509,14894262.4,4.0,0.12,72554.46834,14962782.972776,0.25252729465845847,0.14423902121060236,0.004848995569340882,4.475075892383004,0.02169962317462938,0.13016629040886388,0.010166290408863882,0.1424586457666383,-0.13568491325338974,0.1790002985327827,0.027165590751335046,0.19719212527043933,0.030076767231781248,0.7892002946629144,0.016690582957993076,0.30639666392079057,0.8210338666146787
153,Paraguay,Banco Nacional de Fomento,2021-03-31,3,2021,2021-Q1,217152.210484,292044.645493,292044.645493,0,74892.43500900001,0,74892.43500900001,0,21089.58174300002,0,7731.123065999998,6655.408254,3170.37512500002,0,3532.675298,238241.7922270001,107721.340299,52570.960652,44763.409905,10386.969742,130520.4519280001,-24780.520841,0,105739.931087,1409.093725,0,107149.024812,5283.182002,0,101865.84281,0,101865.84281,18511261.092337,14897727.494600002,0.11335577032440894,6677356.602788,3377608.058632,0,0,0,0,142501.254793,7901739.56536,0.3057805144333381,0,0,0,0,0,-437566.854734,0,3777.220333999998,113409.010295,0,294869.380135,16014510.877796,15078318.016256,0.12686944158946944,6612364.220193001,3192561.083689,5273392.712374,0,375990.276916,50000.0,0,510202.584624,0,0,2496750.214541,2386144.2406475,1547250.603673,0,847633.768058,0,101865.84281,938632.2699949989,7125945.5,4.0,0.12,87597.38496400001,8339306.420094,0.31820851779113,0.0803896840446179,0.010504157126656179,4.995204536229332,0.052470413328338614,0.09509969507492814,-0.02490030492507185,0.13487737016331994,-0.37285045587859944,0.16319749122957727,0.02735070643409834,0.1707622549797876,0.02839088877825902,0.6122525613614873,0.003122168412231973,0.5431809648874973,0.5530660920603583
154,Paraguay,"Banco para la Comercialización y 
Producción S.A. - Bancop S.A.",2021-03-31,3,2021,2021-Q1,25796.38226499999,54959.40240899999,54959.40240899999,0,29163.020144,0,29163.020144,0,4747.876749000061,0,1770.819153000001,2731.99433,-2038.047860999941,0,2283.111127000001,30544.25901400005,16900.383527,7673.101274,8791.364917,435.917336,13643.87548700006,-4456.655197,0,9187.220290000056,0.0,0,9187.220290000056,940.0,0,8247.220290000056,0,8247.220290000056,3482970.803179,3293062.69128,0.02132835988009591,601436.3414070001,176637.746228,0,0,0,0,62769.11622900001,2410185.627764,0.15541855873364163,0,0,0,0,0,-47299.502499,0,24441.712473,5377.065907,0,202123.193171,3206031.911486,2528996.904983,0.021279059426308512,829236.094917,472513.613358,1227247.196708,0,449152.843654,63111.1,0,164771.062849,0,0,276938.891693,249003.251614,214818.475287,0,53873.196116,0,8247.22029,160207.7091208072,2077594.8,4.0,0.12,18058.051187,2457485.130263,0.15608998586327782,0.023689794236384752,0.007348183297071437,2.619302714849481,0.01924711645923083,0.08762809646932546,-0.03237190353067454,0.07951226333572205,-0.18252212376340773,0.11911971250527707,0.010017689990340748,0.13248373644187966,0.01115948422643484,0.40603142582933227,0.01968511285676752,0.22339380132754233,0.9717232652285588
155,Paraguay,Banco Regional S.A.E.C.A.,2021-03-31,3,2021,2021-Q1,109872.251588,240315.095067,240315.095067,0,130442.843479,0,130442.843479,0,53023.27211199985,0,21857.921111,11330.029147,9777.287130999845,0,10058.034723,162895.5236999998,86989.237035,49508.10046,32537.393872,4943.742703,75906.28666499985,-63512.775352,0,12393.51131299985,2174.355144,0,14567.86645699985,947.045784,0,13620.82067299985,0,13620.82067299985,17549524.619761,17818049.6712985,0.10746646985189484,4410193.065268001,408825.9433339999,0,0,0,0,206821.597705,11380680.082729,-0.07029008091464006,0,0,0,0,0,-651294.605098,0,305795.952271,112097.177749,0,725110.8007050001,15753744.417047,11856419.556118,0.09976028670528454,3211544.626044,3830213.958679,4814660.971395,0,3137539.340459,559353.6793,0,200431.84117,0,0,1795780.202714,1767459.9916909998,1151242.86,0,630916.522041,0,13620.820673,895314.1772890096,9414480.0,4.0,0.12,126404.499028,12031974.687827,-0.07187488689357069,0.11598646156671022,0.01050571517208111,5.152463797619506,0.0541303170922499,0.08222487058682137,-0.03777512941317862,0.10232643001007145,-0.5862635925852923,0.030339616513010714,0.0030577579306988708,0.030825751614254677,0.002782237459571896,0.446989515527697,0.035506078078474335,0.27459541571717105,1.0148067577128217
156,Paraguay,Banco Río S.A.E.C.A.,2021-03-31,3,2021,2021-Q1,23008.93028499999,62127.921399,62127.921399,0,39118.991114,0,39118.991114,0,10527.16336700006,0,6592.912643,713.2052329999999,684.3348440000555,0,2536.710647,33536.09365200005,25505.842639,12832.038082,11770.715224,903.089333,8030.251013000056,-2000.65605,0,6029.594963000056,1277.050576,0,7306.645539000056,523.568832,0,6783.076707000056,0,6783.076707000056,3452716.9832122,3192799.2290979847,0.021143097241830153,481582.9783772901,25392.015742,0,0,0,0,75190.11418944,2249260.87837446,0.16686517716058025,0,0,0,0,0,-68753.24750049,0,223940.521727,15178.0851,0,382172.38970201,3046102.9717659,2711352.458182,0.022813404781019404,459821.204541,280877.440695,1970653.812946,0,168138.252647,80545.788118,0,86066.4728189,0,0,406614.0114463,394259.118317925,360706.6,0,39124.3347393,0,6783.076707,210744.0167233853,1826178.0,4.0,0.12,45222.75692945,2318014.12587495,0.17434248231706984,0.022345314322668564,0.019509267188947937,1.5203241060192079,0.02966040919812714,0.11540168413122122,-0.004598315868778777,0.1177663890273482,-0.11165437072372614,0.06672742715257732,0.008497968359778613,0.0688184637143157,0.007553992005571249,0.2431627072694128,0.02644224074647931,0.1468336375626221,0.8549291033262459
157,Paraguay,Banking System Paraguay,2021-03-31,3,2021,2021-Q1,1451318.772070999,2379713.59444529,2379713.59444529,0,928394.8223742901,0,928394.8223742901,0,598579.3506849494,0,316070.65460252,242696.2704271301,-165162.7227436006,0,204975.1483988999,2049898.122755949,1061307.38604307,475447.5622906501,537442.20232212,48417.62143029999,988590.7367128788,-385428.79625805,0,603161.9404548288,56376.05415264,0,659537.9946074688,53064.97427887,0,606473.0203285988,0,606473.0203285988,163302327.171879,153343403.3404401,1.0,36466656.96035184,13077579.34035196,0,0,0,0,1913542.17024094,100061204.3691708,0.08312580026974659,0,0,0,0,0,-3674822.45070721,0,1865856.06072785,818145.32954046,0,9099342.941495191,142187645.4757625,118849092.6368793,1.0,41458980.58919522,35751127.50173014,41638984.54595394,0,12521017.24103238,5191191.35295547,0,5626344.24489535,0,0,21114681.69611651,19220895.31939614,11767625.45971685,0,8740583.21607106,0,606473.0203286,11370133.98437317,93804864.7,4.0,0.12,974918.17329128,103736026.819878,0.08270814932199233,1.0,0.00939806741378363,3.769365010707693,0.03542474647778815,0.1432855343074262,0.023285534307426192,0.129298106535205,-0.2374558014115411,0.11489124563789063,0.015819996351122023,0.12621119053004703,0.01573362602669616,0.5430155892418003,0.03650944029339292,0.3033896525464545,0.8728381893231917
158,Paraguay,Citibank N.A.,2021-03-31,3,2021,2021-Q1,7217.1280376,7446.269450690001,7446.269450690001,0,229.14141309,0,229.14141309,0,-5982.812360749998,0,1453.77816072,6412.09416913,-25024.1386223,0,11175.4539317,1234.315676850002,16542.62310957,5915.29060645,10099.58377292,527.7487302,-15308.30743272,824.2116738,0,-14484.09575892,1589.11794284,0,-12894.97781608,221.44110987,0,-13116.41892595,0,-13116.41892595,2194860.91100609,2026519.8603764551,0.01344047539932456,705382.3132977999,254595.80687727,0,0,0,0,5746.81862596,1149950.76870353,0.16885117811347006,0,0,0,0,0,-3699.21884234,0,0.0,18786.8227479,0,60398.38075362999,1807650.42654577,1707260.52893242,0.014364943737085386,526353.34943499,1161564.44461221,19342.73488522,0,0.03390467,1391.71251469,0,98998.15119399,0,0,387210.48446032,384038.90899795,80724.18558785,0,319602.71779842,0,-13116.41892595,129983.4413890693,784952.3,4.0,0.12,0.0,1153649.98754587,0.16858420304965915,0.011121015744597677,0.0,inf,0.0032065348088888323,0.10410270211373172,-0.015897297886268272,0.17641686656255073,-0.02845915451082278,-0.13549652659050482,-0.02588954430185241,-0.13661552117387163,-0.028589102020898767,0.9337633921137249,0.0007699013560655178,0.43737537780242797,0.6757316578198335
159,Paraguay,Interfisa Banco S.A.E.C.A.,2021-03-31,3,2021,2021-Q1,32537.0320504,57293.4212726,57293.4212726,0,24756.3892222,0,24756.3892222,0,20254.68919770043,0,5076.0019868,10.370183,-6869.363003299572,0,22037.6800312,52791.72124810042,35638.3574198,16521.6276532,18277.4558455,839.2739211,17153.36382830043,-10265.8369215,0,6887.526906800425,86.87517180000002,0,6974.402078600426,0.0,0,6974.402078600426,0,6974.402078600426,2920370.93927734,2646933.0142357,0.017883216913397632,755714.89571017,129658.91562369,0,0,0,0,47014.69082032,1830903.30430908,0.13032178078816226,0,0,0,0,0,-56637.93588707,0,27372.41754885,13752.07476756,0,115954.64049767,2667097.92189189,2466356.74631506,0.02075200316295676,519102.9907784,616162.74113701,1331091.01439965,0,94616.99991235,32906.87125578,0,73217.3044087,0,0,253273.01738545,233838.207294685,251111.2,0,-4812.58469315,0,6974.4020786,150373.1301702248,1793831.6,4.0,0.12,16073.90567483,1887541.24019615,0.12288377735893907,0.018195619189016958,0.008515790454019234,3.523595138159787,0.030006197841369698,0.07711210536376349,-0.042887894636236504,0.08672631753010239,-0.2697558411288032,0.11014836322633223,0.010539597399844709,0.11930303707488181,0.010408313122784778,0.4256558121083594,0.012338081397640515,0.30317169624792595,0.7653155785416249
160,Paraguay,Sudameris Bank S.A.E.C.A.,2021-03-31,3,2021,2021-Q1,114658.468436,213163.354794,213163.354794,0,98504.886358,0,98504.886358,0,30536.36668200002,0,15528.818828,20745.896697,-13299.67948499997,0,7561.330642000003,145194.835118,66441.774053,28003.59783,35648.646622,2789.529601,78753.06106499999,-32379.844695,0,46373.21636999999,-156.607109,0,46216.60926099999,4390.0,0,41826.60926099999,0,41826.60926099999,12474956.006549,11375747.421945,0.07639178340317745,1960433.795563,536400.043108,0,0,0,0,181921.80206,9145603.513458,0.15186015036988798,0,0,0,0,0,-170982.0112,0,137148.195951,66737.46668,0,446711.189729,11464447.392455,8684893.986017,0.07307497090072058,2303736.5825,1747228.090239,4633929.313278001,0,2224469.5286,333135.004851,0,221948.872987,0,0,1010508.614094,900985.0160979999,592064.2717109999,0,376617.733122,0,41826.609261,582246.8363924439,7818974.8,4.0,0.12,49977.502054,9316585.524658,0.15474934142815067,0.08981051048769054,0.005364358210604696,3.42117961428437,0.018352432953839763,0.08382789676033403,-0.036172103239665965,0.08100298017592297,-0.20782338620461133,0.16556656193772606,0.014707291823414473,0.1856928073771674,0.016305993672307187,0.353350190730085,0.0290580952964417,0.20014770692259212,1.0727345134733997
161,Paraguay,Visión Banco S.A.E.C.A.,2021-03-31,3,2021,2021-Q1,131245.512684,202607.885114,202607.885114,0,71362.37243,0,71362.37243,0,68802.94743299983,0,34486.357059,10751.656176,-1575.056652000174,0,25139.99085,200048.4601169999,107223.298602,52184.959404,51166.726919,3871.612279,92825.16151499987,-70662.332885,0,22162.82862999987,-1433.681189,0,20729.14744099987,4366.912677,0,16362.23476399987,0,16362.23476399987,8009238.430599,7680715.122203,0.04904546413578733,1432336.709516,695710.850212,0,0,0,0,254146.232559,5087133.250802,-0.004505451897588331,0,0,0,0,0,-266918.229053,0,54027.531488,106245.584008,0,379638.272014,7336897.354975,6451241.316984,0.054280947156193575,2078106.705952,1460009.384875,2913125.226157,0,477712.798058,251876.194286,0,156067.045647,0,0,672341.075624,648958.4518845,427185.401862,0,228793.438998,0,16362.234764,388745.4072461812,4727832.4,4.0,0.12,106959.90742,5354051.479855,0.006732183825180149,0.05161226667328897,0.019977377472451333,2.4954979439622256,0.049853504408259586,0.12121049394118648,0.001210493941186483,0.0839456936448971,-0.41147321267696163,0.09734484687739224,0.008521203822128905,0.10085227931918193,0.011542065173557993,0.4822360078988806,0.03433006925130388,0.26569911461217993,0.8299257796727493
162,Paraguay,Banco Atlas S.A.,2021-06-30,6,2021,2021-Q2,144420.165269,209924.448323,209924.448323,0,65504.283054,0,65504.283054,0,79536.30669499986,0,32722.13077699999,814.5701320000007,9908.144644999877,0,36091.461141,223956.4719639999,101852.360724,46319.65282,53796.232917,1736.474987,122104.1112399999,-32051.499318,0,90052.61192199988,10571.408457,0,100624.0203789999,8798.168824,0,91825.85155499988,0,91825.85155499988,7914668.652483,7518215.9863094995,0.04673838924948395,2065113.440094,564985.699622,0,0,0,0,67737.988533,5009291.289566999,0.15612993178512102,0,0,0,0,0,-186799.49798,0,5850.426212000002,17578.804344,0,184111.004111,7053283.237122,6327904.475498,0.050652248762312585,2116413.828674,2568150.184309,1643340.462515,0,446689.173813,141969.317399,0,136720.270412,0,0,861385.415361,808180.6046645,237414.0,0,532145.5638059999,0,91825.851555,455145.6385363935,4384704.9,2.0,0.12,49145.840701,5196090.787547,0.14733015843917396,0.04872557283983845,0.009458233643411964,3.8009218138412892,0.03595000657565211,0.13135782172298752,0.011357821722987521,0.10883404639949962,-0.3024387045026977,0.21320502975202194,0.024427564124843627,0.22724091873776048,0.023955845930998428,0.664167857080765,0.02012811801627418,0.3323069170925913,0.8211392582910431
163,Paraguay,Banco BASA S.A.,2021-06-30,6,2021,2021-Q2,144426.0127899999,285926.743443,285926.743443,0,141500.730653,0,141500.730653,0,16531.05323399989,0,4072.127827999999,-5940.053832000005,460.4837469998747,0,17938.49549100002,160957.0660239998,109120.376304,53789.174611,52836.590948,2494.610745,51836.68971999982,-8752.425746,0,43084.26397399982,17141.742142,0,60226.00611599981,1136.0,0,59090.00611599981,0,59090.00611599981,8820216.090322997,8435661.174914999,0.052085906687293654,1509266.912776,554695.635284,0,0,0,0,113236.929338,5514559.993562999,0.05837688464755231,0,0,0,0,0,-152226.397838,0,154731.040797,28828.748968,0,944896.829597,8008283.450963,5968301.789232,0.047773778521355316,1170153.992921,1504365.253033,3293782.543277999,0,528738.483098,646872.394041,0,864370.784592,0,0,811932.63936,744616.632727,392130.0,0,360712.633244,0,59090.006116,470857.7374303859,5489536.7,2.0,0.12,41224.01003,5666786.391400999,0.05924293498104194,0.0531394512474186,0.007274671600919156,3.692663516412404,0.026862914414595585,0.14143211790337326,0.021432117903373266,0.09205359948616258,-0.2357450647700383,0.14555396162562714,0.014009573142106485,0.1587125603133393,0.010214792434318927,0.333969103657587,0.08077541185973049,0.23400362609306746,0.9494805376003281
164,Paraguay,Banco Continental S.A.E.C.A.,2021-06-30,6,2021,2021-Q2,307516.2441680001,611979.6866210001,611979.6866210001,0,304463.442453,0,304463.442453,0,148488.7361010001,0,82615.45509399999,44295.196315,-12751.6775799999,0,34329.762272,456004.9802690002,236582.448989,95515.31843399999,132601.387532,8465.743023,219422.5312800002,-35241.502774,0,184181.0285060002,7478.402946,0,191659.4314520002,18643.0,0,173016.4314520002,0,173016.4314520002,25648272.876768,24112177.5947715,0.15146041027444504,4862622.412839,2048463.635385,0,0,0,0,203972.9455,16874455.655464,0.2449502313214662,0,0,0,0,0,-477386.729394,0,577681.53608,115140.610087,0,965936.0814129999,22282912.783288,17380658.074526,0.13912495358493912,5130928.992198,5551143.065132,6698586.017196001,0,1796720.790212,2590184.459017,0,515349.459533,0,0,3365360.09348,3247189.151761,2152496.877765,0,1039846.784263,0,173016.431452,1883624.22182114,15399884.5,2.0,0.12,37210.496415,17351842.384858,0.23355675598044234,0.16271433556455103,0.0021444694799366984,12.829356643615204,0.02751216376945593,0.26092073129189364,0.14092073129189364,0.1312119576101483,-0.2336857998955999,0.10282194276160803,0.014350958620138663,0.10656381465069305,0.015277013267017255,0.4793840087792053,0.11624083817981001,0.26945619619027084,0.9983420829323929
165,Paraguay,Banco de la Nación Argentina,2021-06-30,6,2021,2021-Q2,13426.918438,16297.526914,16297.526914,0,2870.608476,0,2870.608476,0,1630.329539000018,0,1077.083572,0.0,-221.1039259999816,0,774.3498930000001,15057.24797700002,13492.81401972,9409.947364,3548.65295872,534.213697,1564.43395728002,251.4990199,0,1815.93297718002,381.252166,0,2197.18514318002,0.0,0,2197.18514318002,0,2197.18514318002,555775.6672578999,569221.4373603599,0.0032820147768968387,165039.25929308,4961.497808,0,0,0,0,4348.22241032,371288.94265834,-0.11743292009256157,0,0,0,0,0,-11541.3918403,0,0.0,9475.722475,0,662.02261316,476844.04258723,365132.74514847,0.0029227360669142944,142726.96271747,85241.25077743,137164.53165357,0,96739.12847518001,0.0,0,14972.16896358,0,0,78931.62467067,78009.951941635,78978.925726,0,-2244.48619851,0,2197.18514318,43647.29519010107,308609.5,2.0,0.12,703.81705,382830.33449864,-0.145170578135154,0.0035899348397873767,0.0018384568477880123,16.39828395788366,0.03014753743434352,0.16504458012399045,0.04504458012399046,0.14202065567228744,-0.24829888640517397,0.05567312600867992,0.007719966252040633,0.05633089339226607,0.006380409654285026,0.4780770925814752,0.0,0.3058801727319838,1.0484689187297453
166,Paraguay,Banco Do Brasil S.A.,2021-06-30,6,2021,2021-Q2,10701.870147,14491.701447,14491.701447,0,3789.8313,0,3789.8313,0,744.9667570000033,0,269.5016330000001,0.0,-201.6543919999967,0,677.119516,11446.836904,11275.588448,6630.285974,4243.5057,401.796774,171.248456000003,-370.016571,0,-198.768114999997,1825.904606,0,1627.136491000003,429.844223,0,1197.292268000003,0,1197.292268000003,718472.892062,913101.61557,0.004242788570038416,142918.726832,23971.665888,0,0,0,0,4212.561689,541039.480365,-0.13299279241621187,0,0,0,0,0,-9411.925062,0,0.0,1007.392952,0,5323.064335999999,599631.911971,214756.764578,0.0017190387599740394,7383.09539,50806.933678,156566.73551,0,351232.44,251.244649,0,33391.462744,0,0,118840.980091,113003.45678050001,56711.0,0,60932.68782300001,0,1197.292268,80775.37570367285,489415.5,2.0,0.12,0.0,550451.405427,-0.1404874527017309,0.0051617766406630815,0.0,inf,0.017098557600554978,0.15004376059049343,0.030043760590493435,0.16540774384671528,-0.11651973116817135,0.020149484918135167,0.0026224732222220374,0.021190365358922526,-0.00043536910155594634,0.09704291567259724,0.0004189981286588879,0.2322848844596329,2.563138844583753
167,Paraguay,Banco Familiar S.A.E.C.A.,2021-06-30,6,2021,2021-Q2,191951.14967,265557.340069,265557.340069,0,73606.190399,0,73606.190399,0,116539.1185770001,0,51900.382147,13590.081227,-371.2877239999361,0,51419.942927,308490.2682470001,157635.664015,68560.886212,82690.676349,6384.101454,150854.6042320001,-108662.744544,0,42191.85968800007,5889.577537,0,48081.43722500007,3097.717068,0,44983.72015700007,0,44983.72015700007,5881326.661762999,5734235.9342445,0.0347309213929771,856217.6815880002,581671.706348,0,0,0,0,55185.947516,4120571.157071,0.10684953665906893,0,0,0,0,0,-225492.473082,0,13106.254661,25537.421571,0,229036.493008,5091466.481008,4155702.241198,0.033264671506706846,1313237.099181,1276855.321453,1565609.820564,0,499062.730736,259335.545742,0,177365.963332,0,0,789860.180755,797775.3702395,360000.0,0,384876.460598,0,44983.720157,513821.0580337867,4028104.3,2.0,0.12,141155.029397,4346063.630153,0.10060292106646873,0.040754568893428385,0.032478822541314414,1.597480968586674,0.05188430089185365,0.10948780028691886,-0.010512199713081136,0.1342996616546087,-0.16413777202462249,0.11390299511997602,0.015689525395479492,0.11277289782334472,0.014715773878794528,0.5087124564789863,0.050935333996475055,0.2444838504353668,1.0458072734537698
168,Paraguay,Banco GNB Paraguay S.A.,2021-06-30,6,2021,2021-Q2,132105.088634,247982.381629,247982.381629,0,115877.292995,0,115877.292995,0,51427.82493500024,0,22555.141375,8943.504293999995,471.5127520002425,0,19457.666514,183532.9135690002,86205.061264,32049.861399,52445.11708500001,1710.08278,97327.85230500023,-49514.22416100001,0,47813.62814400022,71318.808007,0,119132.4361510002,5803.644982999999,0,113328.7911680002,0,113328.7911680002,10389440.11333,9760511.8198765,0.06135262478091001,1062585.204709,675505.319493,0,0,0,0,80021.744366,6336791.991688999,0.05261625392663616,0,0,0,0,0,-233458.950716,0,148486.127911,11269.650381,0,2074780.074781,7561559.930686,6746313.676832,0.05400144074719039,1956186.117732,1494323.957512,3295803.601588,0,679558.892447,33622.465576,0,102064.895831,0,0,2827880.182644,1949393.3171205,2406780.558105,0,307770.833371,0,113328.791168,2009644.739803405,7702127.5,2.0,0.12,55981.322231,6570250.942404999,0.05713411723982431,0.0616115564488251,0.008520423758808272,4.170300761254986,0.03553272968757321,0.07290488065998141,-0.04709511934001859,0.27218792849248297,-0.08831293659513267,0.08015105580749218,0.023221895175049162,0.11627083172255985,0.009797360840572233,0.4563225190137405,0.004446498590794043,0.16729395475045586,0.973902379453296
169,Paraguay,Banco GNB S.A. (en proceso de fusión por absorción) ,2021-06-30,6,2021,2021-Q2,196634.335113,292640.765498,292640.765498,0,96006.430385,0,96006.430385,0,71901.88400900015,0,41672.215652,16074.99782,-9316.746495999862,0,23471.417033,268536.2191220002,134958.073072,59440.908615,63709.99692,11807.167537,133578.1460500002,-62752.372395,0,70825.77365500016,9393.67835,0,80219.45200500016,8653.888888,0,71565.56311700016,0,71565.56311700016,12870674.283571,,0.07600502446557177,4181807.601143,1212634.787791,0,0,0,0,73527.241341,7044574.023994,,0,0,0,0,0,-297914.016571,0,88150.817355,80339.411411,0,189640.400536,11392938.001656,10555096.661203,0.08448916760100646,4839889.287047,3304377.96291,2410829.411246,0,228389.821418,316772.143093,0,292679.375942,0,0,1477736.281915,,450000.0,0,956170.718798,0,71565.563117,681141.1455305282,6221160.2,2.0,0.12,47742.997944,7342488.040565,,0.06885309562019591,0.006502291550253067,6.239952022293139,0.04057398730854122,0.11445126547941356,-0.005548734520586435,0.11481420859210792,-0.3672822002731114,0.0968583691052889,,,,0.7148522399378636,0.02780425409555956,0.41912663393399924,0.6956343723078848
170,Paraguay,Banco Itaú Paraguay S.A.,2021-06-30,6,2021,2021-Q2,456956.706754,544310.640433,544310.640433,0,87353.933679,0,87353.933679,0,365368.7944749999,0,201973.95632,113207.71622,-19773.34801900014,0,69960.46995400001,822325.5012289999,363925.63303,130926.831017,220391.587063,12607.21495,458399.8681989999,-61004.579552,0,397395.2886469999,-5159.263953,0,392236.0246939999,34499.591964,0,357736.4327299999,0,357736.4327299999,25155432.231439,23799707.8161805,0.14855004485919457,6310240.22982,2503284.505197,0,0,0,0,210053.364166,14965005.57268,0.15943457451034782,0,0,0,0,0,-306742.880984,0,78717.860791,74161.64698,0,1013969.051805,21853903.920337,19675396.403146,0.15749338141373093,9198242.779189,8923527.907483,1553625.716474,0,553227.760017,355465.855368,0,1269813.901806,0,0,3301528.311102,3179571.161371,1133000.0,0,1810791.878372,0,357736.43273,1627417.291255981,14219303.6,2.0,0.12,79206.835233,15271748.453664,0.1550907737261884,0.14320856237810003,0.005186494229742024,3.8726819482392534,0.020085642578168986,0.12231417851355572,0.002314178513555726,0.1312451434237645,-0.1398141994518173,0.2167095956906048,0.03006225416656491,0.22502181242312402,0.03339497204892795,0.8292234995051884,0.016265554047632077,0.350362683253836,0.7761850455639167
171,Paraguay,Banco Nacional de Fomento,2021-06-30,6,2021,2021-Q2,426763.552453,585372.835323,585372.835323,0,158609.28287,0,158609.28287,0,43569.21708100008,0,17161.850443,14201.368395,4338.350396000082,0,7867.647847,470332.7695340001,226402.274714,109044.877319,96394.545316,20962.852079,243930.4948200001,-60435.459619,0,183495.035201,2249.301364,0,185744.3365650001,16598.72015,0,169145.6164150001,0,169145.6164150001,18325532.496937,16188567.34306,0.10821752730952355,5965983.209461,3580504.104252,0,0,0,0,116843.11338,7871755.334819,0.09629114211313161,0,0,0,0,0,-414891.787988,0,4159.340336000001,114436.715386,0,671850.679303,15855025.492286,14495411.730869,0.11602975420173957,5714889.624361,3292053.27725,5488468.829258,0,417961.178925,50000.0,0,891652.582492,0,0,2470507.004651,2386076.9789504996,1547250.603673,0,754110.784563,0,169145.616415,988856.3619388703,7527959.5,2.0,0.12,71956.634198,8286647.122807,0.10250435059676422,0.07770680776942025,0.008683443753741691,5.765858737171613,0.050067510036249804,0.08475855886117731,-0.03524144113882269,0.13481229017841254,-0.34679976484916397,0.13693190595822233,0.02089692223290067,0.1417771663757451,0.022669706504901296,0.5680812626881728,0.0031535742420803216,0.5209391495340524,0.5716738011076982
